session_id,user_id,role,login_hour,login_day,location_change,device_change,failed_logins,session_duration,resource_access_count,sensitive_resource_access,data_volume,message_count,suspicious_url_count,privilege_level,role_change_attempt,after_hours_activity,ip_reputation,behaviour_deviation,transfer_amount,new_external_payees,threat_type
S005259,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,545.0,9.0,5.0,1414.0,0.0,0.0,2.0,0.0,0.0,0.05,0.8726,210900.0,0.0,normal
S002452,p.nair,officer,10.0,0.0,0.0,0.0,0.0,563.0,9.0,4.0,821.0,10.0,0.0,2.0,0.0,1.0,0.05,0.8368,201600.0,0.0,normal
S006808,t.banerjee,dba,9.0,1.0,0.0,0.0,0.0,602.0,10.0,4.0,24011.0,0.0,0.0,4.0,0.0,0.0,0.05,0.7367,0,0.0,normal
S008225,n.pillai,domain_admin,9.0,1.0,0.0,0.0,2.0,615.0,7.0,3.0,94.0,0.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S006274,l.mathew,manager,9.0,1.0,0.0,0.0,0.0,697.0,7.0,4.0,2230.0,198.0,0.0,3.0,0.0,1.0,0.05,0.669,444400.0,0.0,normal
S009525,h.qureshi,sysadmin,12.0,1.0,0.0,0.0,0.0,621.0,18.0,11.0,10720.0,0.0,0.0,5.0,0.0,10.0,0.05,0.6968,0,0.0,negligent
S006655,a.fernandes,teller,10.0,3.0,0.0,0.0,0.0,578.0,6.0,1.0,141.0,9.0,0.0,1.0,0.0,0.0,0.05,0.8413,29200.0,0.0,normal
S006906,l.mathew,manager,8.0,0.0,0.0,0.0,0.0,699.0,9.0,5.0,2240.0,153.0,0.0,3.0,0.0,0.0,0.05,0.791,2530900.0,0.0,normal
S000965,t.banerjee,dba,10.0,1.0,0.0,0.0,1.0,613.0,14.0,6.0,37463.0,0.0,0.0,4.0,0.0,2.0,0.05,0.6837,0,0.0,normal
S008578,n.pillai,domain_admin,10.0,2.0,0.0,0.0,0.0,632.0,6.0,1.0,255.0,9.0,0.0,6.0,0.0,1.0,0.05,0.6879,0,0.0,normal
S008632,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,567.0,5.0,1.0,779.0,47.0,0.0,2.0,0.0,0.0,0.05,0.691,0,0.0,normal
S002894,a.fernandes,teller,9.0,2.0,0.0,0.0,0.0,566.0,8.0,3.0,200.0,0.0,0.0,1.0,0.0,0.0,0.05,0.904,89200.0,0.0,normal
S004874,d.sharma,analyst,11.0,3.0,0.0,0.0,0.0,569.0,13.0,4.0,34182.0,5.0,0.0,2.0,0.0,3.0,0.05,0.8945,0,0.0,normal
S007239,r.krishnan,teller,9.0,4.0,0.0,0.0,0.0,511.0,15.0,6.0,435.0,3.0,0.0,1.0,0.0,0.0,0.05,0.6802,0,0.0,normal
S010357,t.banerjee,dba,10.0,6.0,1.0,1.0,0.0,14.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.95,0.6657,0,0.0,compromised
S005668,l.mathew,manager,9.0,3.0,0.0,0.0,0.0,667.0,7.0,2.0,1204.0,236.0,0.0,3.0,0.0,1.0,0.05,0.669,691400.0,0.0,normal
S005078,p.nair,officer,10.0,4.0,0.0,0.0,0.0,558.0,9.0,3.0,923.0,11.0,0.0,2.0,0.0,0.0,0.05,0.7488,164400.0,0.0,normal
S006301,d.sharma,analyst,10.0,3.0,0.0,0.0,0.0,541.0,5.0,1.0,11242.0,2.0,0.0,2.0,0.0,0.0,0.05,0.6827,0,0.0,normal
S005028,n.pillai,domain_admin,9.0,4.0,0.0,0.0,0.0,626.0,8.0,3.0,1191.0,0.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S001850,h.qureshi,sysadmin,10.0,1.0,0.0,0.0,0.0,626.0,13.0,6.0,5664.0,0.0,0.0,5.0,0.0,1.0,0.05,0.7314,0,0.0,normal
S007278,s.iyer,teller,9.0,2.0,0.0,0.0,0.0,495.0,7.0,3.0,167.0,1.0,0.0,1.0,0.0,0.0,0.05,0.7011,85400.0,0.0,normal
S008127,a.fernandes,teller,10.0,4.0,0.0,0.0,1.0,548.0,5.0,2.0,172.0,5.0,0.0,1.0,0.0,0.0,0.05,0.7152,50700.0,0.0,normal
S001523,k.venkatesh,analyst,10.0,2.0,0.0,0.0,0.0,570.0,3.0,1.0,5456.0,6.0,0.0,2.0,0.0,0.0,0.05,0.6856,0,0.0,normal
S005512,t.banerjee,dba,10.0,4.0,0.0,0.0,0.0,624.0,7.0,3.0,8778.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6657,0,0.0,normal
S001530,n.pillai,domain_admin,9.0,4.0,0.0,0.0,0.0,635.0,7.0,3.0,630.0,1287.0,0.0,6.0,1.0,1.0,0.05,0.6897,0,0.0,normal
S001649,n.pillai,domain_admin,8.0,1.0,0.0,0.0,0.0,637.0,12.0,8.0,1075.0,1559.0,0.0,6.0,0.0,0.0,0.05,0.7962,0,0.0,normal
S009892,a.fernandes,teller,9.0,1.0,0.0,0.0,0.0,571.0,8.0,2.0,2209.0,5.0,1.0,1.0,0.0,0.0,0.05,1.9321,43300.0,0.0,malicious
S007535,s.iyer,teller,10.0,0.0,0.0,0.0,2.0,514.0,16.0,3.0,298.0,2.0,0.0,1.0,0.0,0.0,0.05,0.6916,9800.0,0.0,normal
S000642,a.fernandes,teller,9.0,1.0,0.0,0.0,0.0,585.0,5.0,1.0,158.0,5.0,0.0,1.0,0.0,0.0,0.05,0.6879,6700.0,0.0,normal
S006480,m.d'souza,officer,10.0,1.0,0.0,0.0,0.0,558.0,7.0,1.0,415.0,42.0,0.0,2.0,0.0,0.0,0.05,1.0256,690500.0,0.0,normal
S008307,v.rao,manager,7.0,0.0,0.0,0.0,0.0,602.0,4.0,0.0,747.0,0.0,0.0,3.0,0.0,1.0,0.05,0.8989,1952100.0,0.0,normal
S010457,s.iyer,teller,8.0,1.0,0.0,0.0,0.0,515.0,8.0,10.0,205.0,4.0,0.0,1.0,4.0,0.0,0.05,0.7348,23000.0,0.0,privilege_abuse
S007637,v.rao,manager,8.0,3.0,0.0,0.0,0.0,611.0,7.0,2.0,1681.0,282.0,0.0,3.0,0.0,0.0,0.05,0.7942,2286300.0,0.0,normal
S004351,t.banerjee,dba,10.0,4.0,0.0,0.0,0.0,621.0,18.0,6.0,54142.0,0.0,0.0,4.0,0.0,2.0,0.05,0.6657,0,0.0,normal
S008864,h.qureshi,sysadmin,11.0,6.0,0.0,0.0,2.0,609.0,12.0,8.0,7062.0,0.0,0.0,5.0,0.0,4.0,0.05,0.6757,0,0.0,normal
S002944,a.fernandes,teller,9.0,2.0,0.0,0.0,0.0,572.0,4.0,2.0,116.0,5.0,0.0,1.0,0.0,0.0,0.05,0.8791,21200.0,0.0,normal
S002226,r.krishnan,teller,10.0,4.0,0.0,0.0,0.0,483.0,5.0,2.0,176.0,8.0,0.0,1.0,0.0,0.0,0.05,0.7738,14100.0,0.0,normal
S008183,k.venkatesh,analyst,9.0,0.0,0.0,0.0,0.0,563.0,3.0,1.0,2754.0,3.0,0.0,2.0,0.0,0.0,0.05,0.8106,0,0.0,normal
S001091,p.nair,officer,10.0,1.0,0.0,0.0,0.0,542.0,9.0,3.0,1419.0,19.0,0.0,2.0,0.0,0.0,0.05,0.79,185400.0,0.0,normal
S001022,n.pillai,domain_admin,9.0,0.0,0.0,0.0,0.0,759.0,6.0,3.0,458.0,1932.0,0.0,6.0,0.0,1.0,0.05,1.0199,0,0.0,normal
S003679,k.venkatesh,analyst,9.0,4.0,0.0,0.0,0.0,559.0,7.0,1.0,3022.0,2.0,0.0,2.0,0.0,0.0,0.05,0.8629,0,0.0,normal
S002784,k.venkatesh,analyst,9.0,2.0,0.0,0.0,0.0,570.0,11.0,5.0,19731.0,7.0,0.0,2.0,0.0,0.0,0.05,0.7388,0,0.0,normal
S000955,h.qureshi,sysadmin,11.0,1.0,0.0,0.0,0.0,606.0,13.0,8.0,10962.0,0.0,0.0,5.0,0.0,4.0,0.05,0.7506,0,0.0,normal
S000304,p.nair,officer,10.0,1.0,0.0,0.0,1.0,576.0,3.0,2.0,517.0,64.0,0.0,2.0,0.0,0.0,0.05,0.8232,0,0.0,normal
S007778,v.rao,manager,7.0,0.0,0.0,0.0,0.0,629.0,7.0,4.0,1798.0,228.0,0.0,3.0,0.0,3.0,0.05,0.9029,2258000.0,0.0,normal
S008879,v.rao,manager,8.0,0.0,0.0,0.0,0.0,642.0,4.0,3.0,1013.0,1795.0,0.0,3.0,0.0,0.0,0.05,0.7968,1872200.0,0.0,normal
S010011,p.nair,officer,8.0,0.0,0.0,0.0,0.0,554.0,3.0,1.0,210854.0,51.0,0.0,2.0,0.0,0.0,0.05,3.5165,6562200.0,2.0,malicious
S001208,h.qureshi,sysadmin,11.0,5.0,0.0,0.0,1.0,628.0,8.0,7.0,3814.0,0.0,0.0,5.0,0.0,4.0,0.05,0.6757,0,0.0,normal
S008678,v.rao,manager,7.0,3.0,0.0,0.0,0.0,619.0,8.0,4.0,1322.0,1610.0,0.0,3.0,0.0,1.0,0.05,1.0096,0,0.0,normal
S002366,t.banerjee,dba,10.0,2.0,0.0,0.0,1.0,620.0,13.0,4.0,35533.0,0.0,0.0,4.0,0.0,2.0,0.05,0.6657,0,0.0,normal
S006430,k.venkatesh,analyst,8.0,1.0,0.0,0.0,0.0,567.0,8.0,3.0,17012.0,2.0,0.0,2.0,0.0,0.0,0.05,0.8798,0,0.0,normal
S009975,v.rao,manager,2.0,1.0,0.0,0.0,0.0,605.0,13.0,7.0,3612.0,270.0,0.0,3.0,0.0,8.0,0.05,1.2643,11217900.0,2.0,malicious
S008199,s.iyer,teller,9.0,0.0,0.0,0.0,1.0,512.0,14.0,2.0,192.0,1.0,0.0,1.0,0.0,0.0,0.05,0.7529,77300.0,0.0,normal
S001905,k.venkatesh,analyst,9.0,3.0,0.0,0.0,0.0,585.0,10.0,2.0,17130.0,5.0,0.0,2.0,0.0,0.0,0.05,0.8316,0,0.0,normal
S001783,h.qureshi,sysadmin,11.0,0.0,0.0,0.0,0.0,617.0,14.0,5.0,6974.0,0.0,0.0,5.0,0.0,4.0,0.05,0.7504,0,0.0,normal
S008198,s.iyer,teller,8.0,4.0,0.0,0.0,0.0,523.0,12.0,3.0,233.0,4.0,0.0,1.0,0.0,0.0,0.05,0.7809,54100.0,0.0,normal
S000746,n.pillai,domain_admin,10.0,0.0,0.0,0.0,0.0,611.0,6.0,1.0,149.0,0.0,0.0,6.0,0.0,1.0,0.05,0.6879,0,0.0,normal
S009278,a.fernandes,teller,9.0,2.0,0.0,0.0,0.0,554.0,4.0,2.0,167.0,0.0,0.0,1.0,0.0,0.0,0.05,0.6879,57000.0,0.0,normal
S000836,v.rao,manager,9.0,4.0,0.0,0.0,0.0,620.0,9.0,2.0,2148.0,278.0,0.0,3.0,0.0,0.0,0.05,0.8929,4701900.0,0.0,normal
S004958,r.krishnan,teller,9.0,1.0,0.0,0.0,0.0,484.0,3.0,2.0,104.0,9.0,0.0,1.0,0.0,0.0,0.05,0.9445,0,0.0,normal
S004310,h.qureshi,sysadmin,11.0,4.0,0.0,0.0,0.0,612.0,6.0,4.0,1557.0,0.0,0.0,5.0,1.0,2.0,0.05,0.6757,0,0.0,normal
S000768,m.d'souza,officer,9.0,1.0,0.0,0.0,0.0,546.0,5.0,1.0,457.0,89.0,0.0,2.0,0.0,0.0,0.05,0.9557,695600.0,0.0,normal
S000697,n.pillai,domain_admin,10.0,3.0,0.0,0.0,0.0,639.0,8.0,4.0,573.0,2320.0,0.0,6.0,0.0,4.0,0.05,0.8421,0,0.0,normal
S006582,n.pillai,domain_admin,9.0,3.0,0.0,0.0,0.0,644.0,14.0,6.0,1164.0,4.0,0.0,6.0,0.0,1.0,0.05,0.7605,0,0.0,normal
S002233,p.nair,officer,9.0,1.0,0.0,0.0,0.0,577.0,6.0,1.0,723.0,51.0,0.0,2.0,0.0,0.0,0.05,1.064,276700.0,0.0,normal
S006591,k.venkatesh,analyst,9.0,2.0,0.0,0.0,0.0,574.0,11.0,3.0,13445.0,3.0,0.0,2.0,0.0,0.0,0.05,0.7961,0,0.0,normal
S003674,s.iyer,teller,10.0,4.0,0.0,0.0,0.0,481.0,11.0,4.0,258.0,4.0,0.0,1.0,0.0,0.0,0.05,0.7723,47900.0,0.0,normal
S010073,m.d'souza,officer,22.0,4.0,0.0,0.0,0.0,546.0,10.0,6.0,23981.0,98.0,0.0,2.0,0.0,22.0,0.05,1.8763,1042800.0,1.0,malicious
S004155,k.venkatesh,analyst,8.0,0.0,0.0,0.0,1.0,558.0,9.0,2.0,11838.0,10.0,0.0,2.0,0.0,0.0,0.05,0.821,0,0.0,normal
S001067,k.venkatesh,analyst,9.0,2.0,0.0,0.0,2.0,580.0,6.0,5.0,12113.0,0.0,0.0,2.0,0.0,0.0,0.05,0.7258,0,0.0,normal
S005875,k.venkatesh,analyst,8.0,3.0,0.0,0.0,0.0,553.0,8.0,3.0,14701.0,5.0,0.0,2.0,0.0,0.0,0.05,0.7862,0,0.0,normal
S003223,v.rao,manager,7.0,3.0,0.0,0.0,0.0,606.0,11.0,4.0,1917.0,161.0,0.0,3.0,0.0,1.0,0.05,0.8062,2877600.0,0.0,normal
S002683,r.krishnan,teller,9.0,2.0,0.0,0.0,0.0,522.0,10.0,4.0,185.0,8.0,0.0,1.0,0.0,0.0,0.05,0.8139,66400.0,0.0,normal
S002436,t.banerjee,dba,9.0,4.0,0.0,0.0,0.0,601.0,12.0,3.0,21128.0,0.0,0.0,4.0,0.0,0.0,0.05,0.7444,0,0.0,normal
S000615,t.banerjee,dba,11.0,5.0,0.0,0.0,0.0,816.0,13.0,5.0,46145.0,0.0,0.0,4.0,0.0,6.0,0.05,0.7495,0,0.0,normal
S009421,a.fernandes,teller,9.0,4.0,0.0,0.0,4.0,585.0,8.0,3.0,359.0,11.0,0.0,1.0,0.0,0.0,0.05,0.8284,69800.0,0.0,negligent
S005359,n.pillai,domain_admin,8.0,1.0,0.0,0.0,0.0,623.0,13.0,8.0,895.0,12.0,0.0,6.0,0.0,0.0,0.05,0.7305,0,0.0,normal
S001318,h.qureshi,sysadmin,11.0,0.0,0.0,0.0,0.0,643.0,13.0,9.0,7984.0,0.0,0.0,5.0,0.0,4.0,0.05,0.7516,0,0.0,normal
S002023,l.mathew,manager,8.0,1.0,0.0,0.0,0.0,683.0,8.0,2.0,1433.0,429.0,0.0,3.0,0.0,0.0,0.05,0.6966,0,0.0,normal
S010320,d.sharma,analyst,10.0,4.0,1.0,1.0,4.0,570.0,16.0,6.0,554368.0,6.0,0.0,2.0,0.0,0.0,0.95,1.6554,0,0.0,compromised
S001113,a.fernandes,teller,9.0,3.0,0.0,0.0,0.0,560.0,8.0,1.0,84.0,1.0,0.0,1.0,0.0,0.0,0.05,0.6879,3900.0,0.0,normal
S000495,m.d'souza,officer,9.0,0.0,0.0,0.0,0.0,578.0,7.0,3.0,1235.0,73.0,0.0,2.0,0.0,0.0,0.05,1.1899,403900.0,0.0,normal
S009357,l.mathew,manager,8.0,1.0,0.0,0.0,1.0,674.0,7.0,1.0,892.0,1083.0,0.0,3.0,0.0,0.0,0.05,0.6966,522100.0,0.0,normal
S005560,a.fernandes,teller,9.0,3.0,0.0,0.0,0.0,541.0,6.0,3.0,201.0,3.0,0.0,1.0,0.0,0.0,0.05,0.6879,0,0.0,normal
S010361,k.venkatesh,analyst,9.0,4.0,1.0,1.0,0.0,563.0,13.0,4.0,15931.0,1.0,0.0,2.0,0.0,0.0,0.95,0.7882,0,0.0,compromised
S003517,n.pillai,domain_admin,9.0,1.0,0.0,0.0,0.0,626.0,5.0,3.0,619.0,1151.0,0.0,6.0,0.0,0.0,0.05,0.7181,0,0.0,normal
S005932,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,570.0,7.0,5.0,1015.0,63.0,0.0,2.0,0.0,1.0,0.05,0.8137,373900.0,0.0,normal
S009382,n.pillai,domain_admin,9.0,0.0,0.0,0.0,0.0,608.0,5.0,2.0,73.0,7.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S000547,d.sharma,analyst,11.0,0.0,0.0,0.0,0.0,582.0,3.0,1.0,6263.0,4.0,0.0,2.0,0.0,1.0,0.05,0.6966,0,0.0,normal
S005510,n.pillai,domain_admin,8.0,4.0,0.0,0.0,0.0,622.0,3.0,2.0,580.0,8.0,0.0,6.0,0.0,0.0,0.05,0.8912,0,0.0,normal
S003896,h.qureshi,sysadmin,11.0,0.0,0.0,0.0,0.0,615.0,7.0,7.0,5482.0,0.0,0.0,5.0,0.0,2.0,0.05,0.8111,0,0.0,normal
S008263,a.fernandes,teller,10.0,0.0,0.0,0.0,1.0,577.0,11.0,5.0,382.0,4.0,0.0,1.0,0.0,1.0,0.05,0.7895,64100.0,0.0,normal
S003770,h.qureshi,sysadmin,11.0,1.0,0.0,0.0,0.0,601.0,12.0,3.0,5665.0,0.0,0.0,5.0,0.0,2.0,0.05,0.6757,0,0.0,normal
S004904,h.qureshi,sysadmin,10.0,1.0,1.0,0.0,0.0,637.0,9.0,6.0,7122.0,0.0,0.0,5.0,0.0,1.0,0.05,0.8202,0,0.0,normal
S007483,h.qureshi,sysadmin,11.0,2.0,0.0,0.0,0.0,631.0,8.0,6.0,6006.0,0.0,0.0,5.0,0.0,1.0,0.05,0.7536,0,0.0,normal
S007303,k.venkatesh,analyst,10.0,1.0,0.0,0.0,1.0,576.0,8.0,2.0,10455.0,2.0,0.0,2.0,0.0,0.0,0.05,0.7816,0,0.0,normal
S005917,a.fernandes,teller,9.0,3.0,0.0,0.0,0.0,548.0,13.0,9.0,520.0,1.0,0.0,1.0,0.0,0.0,0.05,0.9064,81700.0,0.0,normal
S009578,p.nair,officer,8.0,4.0,0.0,0.0,0.0,541.0,6.0,2.0,711.0,266.0,0.0,2.0,0.0,0.0,0.05,1.1539,459300.0,0.0,negligent
S006597,d.sharma,analyst,11.0,1.0,0.0,0.0,0.0,542.0,11.0,2.0,26486.0,0.0,0.0,2.0,0.0,4.0,0.05,0.7344,0,0.0,normal
S000540,l.mathew,manager,8.0,0.0,0.0,0.0,0.0,667.0,4.0,1.0,855.0,1151.0,0.0,3.0,0.0,0.0,0.05,0.9266,4132900.0,0.0,normal
S003703,a.fernandes,teller,8.0,2.0,0.0,0.0,0.0,576.0,13.0,2.0,246.0,1.0,0.0,1.0,0.0,0.0,0.05,0.8546,90600.0,0.0,normal
S008811,m.d'souza,officer,11.0,2.0,0.0,0.0,0.0,543.0,9.0,2.0,859.0,44.0,0.0,2.0,0.0,4.0,0.05,0.8262,59600.0,0.0,normal
S003095,t.banerjee,dba,10.0,0.0,0.0,0.0,0.0,600.0,17.0,9.0,60204.0,0.0,0.0,4.0,0.0,1.0,0.05,0.7654,0,0.0,normal
S006370,h.qureshi,sysadmin,11.0,3.0,0.0,0.0,1.0,640.0,10.0,7.0,7776.0,0.0,0.0,5.0,0.0,4.0,0.05,0.8188,0,0.0,normal
S005459,s.iyer,teller,9.0,1.0,0.0,0.0,0.0,519.0,13.0,2.0,223.0,4.0,0.0,1.0,0.0,0.0,0.05,0.7472,0,0.0,normal
S009672,m.d'souza,officer,11.0,2.0,0.0,0.0,0.0,567.0,10.0,2.0,974.0,330.0,0.0,2.0,0.0,2.0,0.05,1.5093,237900.0,0.0,negligent
S003577,k.venkatesh,analyst,9.0,1.0,0.0,0.0,0.0,579.0,11.0,4.0,17018.0,5.0,0.0,2.0,0.0,0.0,0.05,0.7284,0,0.0,normal
S001102,n.pillai,domain_admin,8.0,1.0,0.0,0.0,0.0,644.0,5.0,3.0,0.0,11.0,0.0,6.0,0.0,0.0,0.05,0.7305,0,0.0,normal
S009925,a.fernandes,teller,0.0,0.0,0.0,0.0,0.0,554.0,5.0,1.0,177.0,6.0,0.0,1.0,0.0,10.0,0.05,1.7237,508200.0,1.0,malicious
S009059,r.krishnan,teller,8.0,0.0,0.0,0.0,0.0,497.0,5.0,1.0,151.0,4.0,0.0,1.0,0.0,0.0,0.05,0.8991,9500.0,0.0,normal
S004848,l.mathew,manager,8.0,4.0,0.0,0.0,2.0,683.0,9.0,1.0,1544.0,98.0,0.0,3.0,0.0,0.0,0.05,0.6966,1600000.0,0.0,normal
S000039,r.krishnan,teller,10.0,3.0,0.0,0.0,0.0,506.0,5.0,2.0,126.0,11.0,0.0,1.0,0.0,0.0,0.05,0.9059,0,0.0,normal
S010495,d.sharma,analyst,10.0,3.0,0.0,0.0,0.0,545.0,6.0,6.0,14980.0,3.0,0.0,2.0,1.0,0.0,0.05,0.6827,0,0.0,privilege_abuse
S002928,r.krishnan,teller,10.0,2.0,0.0,0.0,1.0,490.0,7.0,3.0,259.0,12.0,0.0,1.0,0.0,0.0,0.05,0.7551,77900.0,0.0,normal
S007742,p.nair,officer,9.0,2.0,0.0,0.0,0.0,561.0,10.0,5.0,1248.0,32.0,0.0,2.0,0.0,0.0,0.05,0.8232,196100.0,0.0,normal
S001203,d.sharma,analyst,11.0,4.0,0.0,0.0,1.0,551.0,17.0,4.0,20255.0,2.0,0.0,2.0,0.0,1.0,0.05,0.8172,0,0.0,normal
S006397,n.pillai,domain_admin,10.0,1.0,0.0,0.0,0.0,611.0,6.0,5.0,633.0,2367.0,0.0,6.0,0.0,3.0,0.05,0.7622,0,0.0,normal
S010277,d.sharma,analyst,10.0,2.0,1.0,1.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.95,0.6827,0,0.0,compromised
S000046,h.qureshi,sysadmin,11.0,3.0,0.0,0.0,0.0,604.0,13.0,8.0,7252.0,0.0,0.0,5.0,0.0,4.0,0.05,0.6796,0,0.0,normal
S007887,d.sharma,analyst,10.0,3.0,0.0,0.0,0.0,562.0,9.0,3.0,22610.0,3.0,0.0,2.0,0.0,0.0,0.05,0.8109,0,0.0,normal
S005539,r.krishnan,teller,8.0,0.0,0.0,0.0,0.0,518.0,4.0,3.0,102.0,2.0,0.0,1.0,0.0,0.0,0.05,0.8245,59800.0,0.0,normal
S007248,m.d'souza,officer,10.0,2.0,0.0,0.0,0.0,568.0,7.0,1.0,264.0,45.0,0.0,2.0,0.0,0.0,0.05,0.691,374300.0,0.0,normal
S004579,k.venkatesh,analyst,9.0,2.0,0.0,0.0,0.0,564.0,5.0,3.0,9252.0,4.0,0.0,2.0,0.0,0.0,0.05,0.6899,0,0.0,normal
S001330,h.qureshi,sysadmin,12.0,1.0,0.0,0.0,0.0,619.0,8.0,2.0,6067.0,0.0,0.0,5.0,0.0,3.0,0.05,0.6968,0,0.0,normal
S001810,n.pillai,domain_admin,9.0,0.0,0.0,0.0,0.0,600.0,8.0,4.0,611.0,1094.0,0.0,6.0,0.0,0.0,0.05,0.6995,0,0.0,normal
S003713,d.sharma,analyst,11.0,0.0,0.0,0.0,0.0,551.0,17.0,6.0,36549.0,1.0,0.0,2.0,0.0,3.0,0.05,0.7369,0,0.0,normal
S001175,r.krishnan,teller,9.0,1.0,0.0,0.0,0.0,505.0,12.0,6.0,283.0,7.0,0.0,1.0,0.0,0.0,0.05,0.8524,32300.0,0.0,normal
S000959,h.qureshi,sysadmin,10.0,0.0,0.0,0.0,0.0,632.0,9.0,6.0,3702.0,0.0,0.0,5.0,0.0,1.0,0.05,0.7314,0,0.0,normal
S001963,d.sharma,analyst,10.0,3.0,0.0,0.0,0.0,565.0,6.0,2.0,13228.0,1.0,0.0,2.0,0.0,0.0,0.05,0.6827,0,0.0,normal
S006032,l.mathew,manager,8.0,4.0,0.0,0.0,2.0,686.0,12.0,5.0,2628.0,458.0,0.0,3.0,0.0,0.0,0.05,0.8626,3382400.0,0.0,normal
S004657,s.iyer,teller,8.0,2.0,0.0,0.0,0.0,480.0,4.0,2.0,109.0,4.0,0.0,1.0,0.0,0.0,0.05,1.0008,76300.0,0.0,normal
S009257,h.qureshi,sysadmin,11.0,1.0,0.0,0.0,0.0,624.0,16.0,16.0,7594.0,0.0,0.0,5.0,0.0,2.0,0.05,0.6757,0,0.0,normal
S006974,l.mathew,manager,8.0,0.0,0.0,0.0,0.0,705.0,12.0,4.0,2868.0,4898.0,0.0,3.0,0.0,1.0,0.05,0.8177,0,0.0,normal
S001894,n.pillai,domain_admin,9.0,0.0,0.0,1.0,0.0,610.0,10.0,5.0,443.0,0.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S001971,p.nair,officer,9.0,2.0,0.0,0.0,0.0,576.0,11.0,6.0,1348.0,46.0,0.0,2.0,0.0,0.0,0.05,0.7122,422600.0,0.0,normal
S000381,s.iyer,teller,9.0,0.0,0.0,0.0,0.0,525.0,7.0,2.0,119.0,2.0,0.0,1.0,0.0,0.0,0.05,0.7011,66700.0,0.0,normal
S004683,d.sharma,analyst,9.0,1.0,0.0,0.0,0.0,565.0,7.0,3.0,18583.0,2.0,0.0,2.0,0.0,0.0,0.05,0.8505,0,0.0,normal
S008915,s.iyer,teller,9.0,0.0,0.0,0.0,0.0,518.0,10.0,2.0,105.0,6.0,0.0,1.0,0.0,0.0,0.05,1.033,43800.0,0.0,normal
S002998,v.rao,manager,8.0,2.0,0.0,0.0,0.0,621.0,7.0,2.0,1412.0,375.0,0.0,3.0,0.0,0.0,0.05,0.6841,488700.0,0.0,normal
S006953,l.mathew,manager,8.0,3.0,0.0,0.0,0.0,700.0,9.0,0.0,1707.0,342.0,0.0,3.0,0.0,1.0,0.05,0.6966,540100.0,0.0,normal
S007809,d.sharma,analyst,10.0,1.0,0.0,0.0,0.0,541.0,12.0,5.0,16449.0,3.0,0.0,2.0,0.0,0.0,0.05,0.725,0,0.0,normal
S005886,r.krishnan,teller,9.0,3.0,0.0,0.0,0.0,519.0,9.0,2.0,148.0,10.0,0.0,1.0,0.0,0.0,0.05,0.845,35700.0,0.0,normal
S004103,d.sharma,analyst,9.0,3.0,0.0,0.0,0.0,560.0,6.0,1.0,17759.0,3.0,0.0,2.0,0.0,0.0,0.05,0.8232,0,0.0,normal
S000448,r.krishnan,teller,10.0,3.0,0.0,0.0,0.0,501.0,4.0,1.0,129.0,6.0,0.0,1.0,0.0,0.0,0.05,0.9487,32100.0,0.0,normal
S006449,t.banerjee,dba,9.0,1.0,0.0,0.0,1.0,628.0,10.0,2.0,33766.0,0.0,0.0,4.0,0.0,1.0,0.05,0.7917,0,0.0,normal
S002223,h.qureshi,sysadmin,12.0,1.0,0.0,0.0,0.0,642.0,14.0,10.0,10116.0,0.0,0.0,5.0,0.0,7.0,0.05,0.7817,0,0.0,normal
S006586,s.iyer,teller,9.0,0.0,0.0,0.0,2.0,491.0,7.0,4.0,239.0,11.0,0.0,1.0,0.0,0.0,0.05,0.8251,49800.0,0.0,normal
S001912,l.mathew,manager,7.0,4.0,0.0,0.0,0.0,704.0,10.0,5.0,2973.0,156.0,0.0,3.0,0.0,1.0,0.05,0.8313,0,0.0,normal
S000006,h.qureshi,sysadmin,11.0,1.0,0.0,0.0,0.0,635.0,13.0,9.0,7385.0,0.0,0.0,5.0,0.0,5.0,0.05,0.6943,0,0.0,normal
S001160,d.sharma,analyst,9.0,0.0,0.0,0.0,0.0,558.0,8.0,3.0,11241.0,2.0,0.0,2.0,0.0,0.0,0.05,0.8552,0,0.0,normal
S006262,m.d'souza,officer,9.0,0.0,0.0,0.0,0.0,556.0,5.0,2.0,462.0,0.0,0.0,2.0,0.0,0.0,0.05,0.8511,153900.0,0.0,normal
S009655,s.iyer,teller,9.0,3.0,0.0,0.0,6.0,514.0,5.0,2.0,131.0,10.0,0.0,1.0,0.0,0.0,0.05,0.8731,29600.0,0.0,negligent
S007133,n.pillai,domain_admin,9.0,0.0,0.0,0.0,0.0,622.0,5.0,2.0,570.0,1508.0,0.0,6.0,0.0,1.0,0.05,1.0845,0,0.0,normal
